,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
510,droso_2200,0.3132,AF-A0A654HTU3-F1-model_v4,0.17,0.779,0.257,3.738,Sparganum proliferum
511,droso_5217,0.2868,AF-D0MTF4-F1-model_v4,0.155,0.884,0.297,9.301,Phytophthora infestans T30-4
512,droso_646,0.2383,AF-A0A2D4MWQ9-F1-model_v4,0.158,0.995,0.33,4.749,Micrurus spixii
513,droso_4289,0.4862,AF-W4TS33-F1-model_v4,0.098,0.51,0.548,9.371,Cutibacterium acnes JCM 18916
514,droso_1607,0.2761,AF-A0A834ZI04-F1-model_v4,0.07,0.645,0.201,6.13,Tetracentron sinense
515,droso_2281,0.4284,AF-A0A1J6KG86-F1-model_v4,0.203,0.868,0.165,2.577,Nicotiana attenuata
516,droso_2980,0.2414,AF-A0A3Q1EDJ8-F1-model_v4,0.116,0.88,0.218,4.455,Acanthochromis polyacanthus
517,droso_5892,0.4848,AF-M6ZLU9-F1-model_v4,0.09,0.641,0.878,6.855,Leptospira interrogans serovar Pyrogenes str. 200701872
518,droso_2013,0.4608,AF-A0A4Z1G6M6-F1-model_v4,0.101,0.537,0.166,8.854,Botrytis paeoniae
519,droso_6149,0.4329,AF-A0A1D2RCH9-F1-model_v4,0.259,0.947,0.322,7.85,Candidatus Altiarchaeales archaeon WOR_SM1_79
520,droso_1353,0.564,AF-A0A2T3A7E3-F1-model_v4,0.229,0.845,0.333,8.909,Coniella lustricola
521,droso_3959,0.4211,AF-A0A7S0LTG1-F1-model_v4,0.16,0.974,0.257,5.602,Coccolithus braarudii
522,droso_6531,0.1904,AF-A0A016SU47-F1-model_v4,0.117,0.921,0.597,8.214,Ancylostoma ceylanicum
523,droso_2489,0.3316,AF-A0A507CL32-F1-model_v4,0.179,0.768,0.193,9.928,Synchytrium endobioticum
524,droso_1314,0.3933,AF-A0A2T2XFF9-F1-model_v4,0.12,0.497,0.855,6.414,Sulfobacillus benefaciens
525,droso_3322,0.4513,AF-A0A096NL88-F1-model_v4,0.193,0.894,0.19,5.58,Papio anubis
526,droso_1736,0.3542,AF-A0A7S1FHQ8-F1-model_v4,0.104,0.97,0.643,5.857,Noctiluca scintillans
527,droso_5414,0.7038,AF-X0IXM0-F1-model_v4,0.177,0.75,0.886,6.345,Fusarium odoratissimum NRRL 54006
528,droso_3189,0.4004,AF-A0A1C6DQV5-F1-model_v4,0.148,0.6,0.681,8.294,uncultured Flavonifractor sp.
529,droso_4222,0.2699,AF-D1PAF5-F1-model_v4,0.147,0.989,0.635,8.47,Prevotella copri DSM 18205
530,droso_3887,0.2842,AF-Q6KDF4-F1-model_v4,0.141,1.0,0.948,6.943,Escherichia coli
531,droso_4872,0.7236,AF-A0A1M6INS8-F1-model_v4,0.121,0.418,0.387,1.458,Propionispora hippei DSM 15287
532,droso_1981,0.4549,AF-A0A1Q2YKJ6-F1-model_v4,0.192,0.987,0.202,9.478,Pichia membranifaciens
533,droso_4465,0.2742,AF-A0A443RXL5-F1-model_v4,0.123,0.773,0.551,7.976,Leptotrombidium deliense
534,droso_888,0.1555,AF-A0A6F9DPD1-F1-model_v4,0.117,0.891,0.324,9.097,Phallusia mammillata
535,droso_5051,0.8545,AF-A0A2E7N7Q4-F1-model_v4,0.215,0.49,0.155,1.968,Parcubacteria group bacterium
536,droso_2266,0.8172,AF-A0A3E0VPB4-F1-model_v4,0.076,0.476,0.424,4.095,Subtercola boreus
537,droso_4795,0.3599,AF-A0A7S0Y5B2-F1-model_v4,0.128,1.0,0.67,9.718,Hemiselmis andersenii
538,droso_1049,0.2633,AF-A0A6N2N695-F1-model_v4,0.104,0.983,0.429,5.668,Salix viminalis
539,droso_3211,0.6374,AF-A0A183TSK0-F1-model_v4,0.134,0.531,0.361,5.875,Schistocephalus solidus
540,droso_1986,0.4394,AF-A0A4C1TH56-F1-model_v4,0.162,0.814,0.211,5.965,Eumeta japonica
541,droso_1778,0.5776,AF-A0A5N5IQI1-F1-model_v4,0.047,0.538,0.28,3.134,Muricauda hadalis
542,droso_1227,0.4515,AF-A0A1V5PVX2-F1-model_v4,0.148,0.783,0.369,2.402,Chloroflexi bacterium ADurb.Bin360
543,droso_4021,0.4535,AF-A0A420XZ25-F1-model_v4,0.133,0.984,0.522,6.578,Coniochaeta pulveracea
544,droso_6540,0.3281,AF-A6QZS7-F1-model_v4,0.104,1.0,0.218,7.07,Histoplasma mississippiense (nom. inval.)
545,droso_4277,0.7115,AF-A0A6G2Y1P7-F1-model_v4,0.156,0.962,0.171,5.785,Streptomyces sp. SID8382
546,droso_985,0.5653,AF-A0A1Y2GQ90-F1-model_v4,0.18,0.847,0.153,9.177,Lobosporangium transversale
547,droso_3792,0.4951,AF-A0A553PJS6-F1-model_v4,0.195,0.932,0.555,7.381,Tigriopus californicus
548,droso_2304,0.1703,AF-A0A1X2HTM9-F1-model_v4,0.184,0.983,0.639,5.342,Syncephalastrum racemosum
549,droso_2463,0.9464,AF-A0A5N6K1X4-F1-model_v4,0.93,0.566,0.453,0.03416,Monilinia laxa
550,droso_4065,0.6117,AF-A0A3M7SKI0-F1-model_v4,0.169,0.795,0.959,5.013,Brachionus plicatilis
551,droso_5032,0.3538,AF-A0A645BQD1-F1-model_v4,0.166,0.381,0.381,3.074,bioreactor metagenome
552,droso_2647,0.2144,AF-A0A7K5C6P0-F1-model_v4,0.138,0.755,0.152,9.442,Motacilla alba
553,droso_5549,0.2475,AF-A0A0G4G683-F1-model_v4,0.095,0.945,0.467,3.856,Vitrella brassicaformis CCMP3155
554,droso_2725,0.5987,AF-A0A7S2RVG0-F1-model_v4,0.171,0.674,0.07,5.202,labyrinthulid quahog parasite QPX
555,droso_6699,0.9063,AF-A0A828J4H2-F1-model_v4,0.08,0.549,0.704,1.391,Escherichia coli
556,droso_1817,0.6303,AF-A0A1G5DC64-F1-model_v4,0.079,0.7,0.681,4.399,Lachnospiraceae bacterium XPB1003
557,droso_5747,0.2529,AF-A0A6V7PZ29-F1-model_v4,0.169,1.0,0.984,4.523,Ananas comosus var. bracteatus
558,droso_3191,0.3974,AF-A0A5J9WE74-F1-model_v4,0.182,1.0,0.494,7.072,Eragrostis curvula
559,droso_377,0.4354,AF-A0A537YJR4-F1-model_v4,0.114,0.917,0.291,9.562,Actinomycetia bacterium
560,droso_4185,0.6251,AF-A0A6A0A2S8-F1-model_v4,0.206,1.0,0.157,6.533,Haematococcus lacustris
561,droso_1938,0.5009,AF-A0A849UDV8-F1-model_v4,0.132,0.981,0.209,7.926,Methylotenera sp.
562,droso_493,0.3112,AF-A0A4R2PIC0-F1-model_v4,0.137,0.891,0.418,9.265,Rhodothalassium salexigens DSM 2132
563,droso_1098,0.3877,AF-M3XJ84-F1-model_v4,0.151,0.93,0.182,7.98,Latimeria chalumnae
564,droso_847,0.6007,AF-A0A1I7XHW1-F1-model_v4,0.133,0.566,0.429,4.757,Heterorhabditis bacteriophora
565,droso_2252,0.5861,AF-A0A7V1GIQ6-F1-model_v4,0.145,0.215,0.219,6.49,bacterium
566,droso_5232,0.6224,AF-A0A510DU89-F1-model_v4,0.151,0.637,0.253,0.3936,Sulfuracidifex tepidarius
567,droso_184,0.3154,AF-A0A382HM63-F1-model_v4,0.116,0.888,0.795,8.019,marine metagenome
568,droso_1879,0.2051,AF-A0A644YBP5-F1-model_v4,0.152,0.741,0.636,5.734,bioreactor metagenome
569,droso_5774,0.4802,AF-A0A4Y7JJP7-F1-model_v4,0.138,0.563,0.117,3.925,Papaver somniferum
570,droso_273,0.3918,AF-K5X655-F1-model_v4,0.121,0.82,0.398,9.446,Phanerochaete carnosa HHB-10118-sp
571,droso_1128,0.3082,AF-A0A3N9NSD6-F1-model_v4,0.095,0.706,0.231,6.383,Calditrichaeota bacterium
572,droso_5816,0.2467,AF-A0A1B9I0Z3-F1-model_v4,0.168,1.0,0.458,7.114,Kwoniella pini CBS 10737
573,droso_1203,0.4348,AF-A0A830ECL7-F1-model_v4,0.13,0.623,0.98,0.01587,Vulcanisaeta souniana JCM 11219
574,droso_1608,0.3174,AF-A0A3P8W766-F1-model_v4,0.135,0.749,0.366,9.675,Cynoglossus semilaevis
575,droso_2051,0.6369,AF-F0Z7G7-F1-model_v4,0.051,0.853,0.574,9.167,Dictyostelium purpureum
576,droso_3006,0.2632,AF-A0A0P0VUX6-F1-model_v4,0.152,1.0,0.968,2.643,Oryza sativa Japonica Group
577,droso_5027,0.3091,AF-W7KD92-F1-model_v4,0.139,0.979,0.906,6.856,Plasmodium falciparum NF54
578,droso_6069,0.131,AF-A0A0G4GIW7-F1-model_v4,0.137,0.983,0.525,4.58,Chromera velia CCMP2878
579,droso_4394,0.7949,AF-A0A6A7KJZ9-F1-model_v4,0.137,0.554,0.359,0.8957,Thermococcus sp. 101 C5
580,droso_4871,0.6482,AF-A0A7G3AL93-F1-model_v4,0.038,0.389,0.779,7.621,Lutzomyia longipalpis
581,droso_241,0.5366,AF-A0A6S7MSW6-F1-model_v4,0.114,0.949,0.937,2.253,Lactuca saligna
582,droso_400,0.4216,AF-A0A811WG16-F1-model_v4,0.064,0.785,0.11,4.096,Plutella xylostella
583,droso_4665,0.2394,AF-A0A0S7IJB0-F1-model_v4,0.159,1.0,0.894,9.567,Poeciliopsis prolifica
584,droso_2393,0.2833,AF-A0A1Y1WYP2-F1-model_v4,0.186,0.806,0.664,8.914,Basidiobolus meristosporus CBS 931.73
585,droso_4774,0.427,AF-A0A1W0WI68-F1-model_v4,0.116,0.937,0.523,8.823,Hypsibius dujardini
586,droso_1397,0.4293,AF-A0A427YW67-F1-model_v4,0.102,0.731,0.305,9.044,Saitozyma podzolica
587,droso_1710,0.8833,AF-A0A4Q3CHI5-F1-model_v4,0.037,0.287,0.18,4.273,Sphingobacteriales bacterium
588,droso_4397,0.2654,AF-A0A2C6LIW7-F1-model_v4,0.113,0.794,0.359,2.915,Cystoisospora suis
589,droso_5518,0.3102,AF-A0A353T676-F1-model_v4,0.113,1.0,0.45,7.405,Phycisphaerales bacterium
590,droso_3817,0.04905,AF-A0A7R8W4B9-F1-model_v4,0.132,0.941,0.978,2.578,Cyprideis torosa
591,droso_2227,0.4042,AF-A0A1X2IT63-F1-model_v4,0.132,1.0,0.253,7.616,Absidia repens
592,droso_2074,0.2706,AF-A0A7S3TH71-F1-model_v4,0.188,0.867,0.787,7.688,Strombidinopsis acuminata
593,droso_4634,0.6985,AF-A0A5B7DLN9-F1-model_v4,0.163,0.539,0.556,7.475,Portunus trituberculatus
594,droso_4152,0.2532,AF-A0A6A6GNE4-F1-model_v4,0.15,0.752,0.403,3.387,Elsinoe ampelina
595,droso_2425,0.5988,AF-A0A164IF69-F1-model_v4,0.107,0.602,0.577,3.813,Daphnia magna
596,droso_5164,0.6062,AF-A0A832ZCA5-F1-model_v4,0.176,0.907,0.971,9.608,Pyrodictium sp.
597,droso_1547,0.4419,AF-A0A6A6N6D2-F1-model_v4,0.166,1.0,0.573,3.146,Hevea brasiliensis
598,droso_327,0.5274,AF-A0A7C3HN38-F1-model_v4,0.066,0.64,0.398,7.677,Bryobacterales bacterium
599,droso_4144,0.5893,AF-A0A4Z2FBL8-F1-model_v4,0.179,0.985,0.475,6.705,Liparis tanakae
600,droso_4566,0.2002,AF-A0A5C6MEJ9-F1-model_v4,0.19,0.974,0.426,6.749,Takifugu flavidus
601,droso_3881,0.4719,AF-A0A1K0G7C0-F1-model_v4,0.098,1.0,0.664,7.518,Ustilago bromivora
602,droso_317,0.215,AF-G0P061-F1-model_v4,0.102,0.988,0.312,1.192,Caenorhabditis brenneri
603,droso_2924,0.434,AF-A0A0S2Z3X3-F1-model_v4,0.103,0.975,0.221,4.838,Homo sapiens
604,droso_3048,0.3922,AF-A0A1Q9EUM5-F1-model_v4,0.096,0.82,0.231,5.808,Symbiodinium microadriaticum
605,droso_2732,0.7895,AF-A0A7J6MK30-F1-model_v4,0.069,0.439,0.087,8.774,Perkinsus olseni
606,droso_254,0.6115,AF-A0A060W7L8-F1-model_v4,0.111,0.616,0.375,5.034,Oncorhynchus mykiss
607,droso_837,0.1063,AF-A0A6A4Z3K3-F1-model_v4,0.122,0.888,0.821,4.315,Aphanomyces astaci
608,droso_1511,0.1777,AF-W4K618-F1-model_v4,0.12,0.794,0.839,7.331,Heterobasidion irregulare TC 32-1
609,droso_4476,0.8418,AF-A0DSW9-F1-model_v4,0.152,0.725,0.134,0.000208,Paramecium tetraurelia
610,droso_1122,0.5288,AF-A0A2G9ZA56-F1-model_v4,0.179,0.943,0.79,8.581,Candidatus Jorgensenbacteria bacterium CG23_combo_of_CG06-09_8_20_14_all_54_14
611,droso_4882,0.4752,AF-A0A2J8XTT0-F1-model_v4,0.136,0.983,0.866,2.697,Pongo abelii
612,droso_5758,0.2594,AF-A0A2T7NN39-F1-model_v4,0.148,0.957,0.191,2.136,Pomacea canaliculata
613,droso_5534,0.6633,AF-A0A3L7ING1-F1-model_v4,0.14,1.0,0.084,6.21,Cricetulus griseus
614,droso_1640,0.3744,AF-A0A3L7HS80-F1-model_v4,0.211,1.0,0.174,3.173,Cricetulus griseus
615,droso_5879,0.2759,AF-A0A0V0W291-F1-model_v4,0.15,0.938,0.769,7.722,Trichinella sp. T6
616,droso_1179,0.6617,AF-A0A1I7YRR0-F1-model_v4,0.058,0.774,0.786,0.1037,Steinernema glaseri
617,droso_3281,0.3303,AF-A0A2T9ZB16-F1-model_v4,0.141,0.851,0.758,9.202,Smittium megazygosporum
618,droso_4498,0.3183,AF-A0A292PY48-F1-model_v4,0.181,0.975,0.824,7.529,Tuber aestivum
619,droso_2002,0.3724,AF-A0A1G9UT15-F1-model_v4,0.131,0.968,0.5,8.536,Bacillus sp. OK048
620,droso_2136,0.2604,AF-B9X0B4-F1-model_v4,0.142,0.633,0.555,1.607,Babesia gibsoni
621,droso_5454,0.2356,AF-A0A0F7SP51-F1-model_v4,0.163,0.727,0.121,6.926,Phaffia rhodozyma
622,droso_435,0.6108,AF-A0A836CAZ1-F1-model_v4,0.144,0.75,0.192,1.257,Tribonema minus
623,droso_4904,0.4673,AF-A0A2T4LU28-F1-model_v4,0.156,0.965,0.923,3.331,Staphylococcus cohnii
624,droso_2822,0.3824,AF-U9U4Z7-F1-model_v4,0.089,0.933,0.767,9.879,Rhizophagus irregularis DAOM 181602=DAOM 197198
625,droso_6590,0.2797,AF-T1GH91-F1-model_v4,0.159,0.988,0.513,4.047,Megaselia scalaris
626,droso_3204,0.2825,AF-A0A7S1JD71-F1-model_v4,0.171,1.0,0.94,4.351,Eutreptiella gymnastica
627,droso_956,0.5234,AF-A0A0W8F3G9-F1-model_v4,0.152,0.973,0.809,9.628,hydrocarbon metagenome
628,droso_1133,0.851,AF-A0A1J1J1X4-F1-model_v4,0.245,0.795,0.895,8.235e-09,Clunio marinus
629,droso_2544,0.3912,AF-A0A2K3QPP7-F1-model_v4,0.146,1.0,0.16,3.28,Tolypocladium capitatum
630,droso_4763,0.6876,AF-A0A2D0AMR7-F1-model_v4,0.108,0.517,0.269,6.237,Sphingopyxis witflariensis
631,droso_2733,0.4484,AF-A0A7E4WD24-F1-model_v4,0.075,0.487,0.8,7.532,Panagrellus redivivus
632,droso_1939,0.5569,AF-A0A8B6DG08-F1-model_v4,0.177,0.818,0.13,7.624,Mytilus galloprovincialis
633,droso_3208,0.3495,AF-A0A388KHK6-F1-model_v4,0.208,0.971,0.152,6.65,Chara braunii
634,droso_1310,0.3501,AF-A0A1B6GZL0-F1-model_v4,0.027,0.872,0.84,4.711,Cuerna arida
635,droso_2512,0.2358,AF-A0A0U0R354-F1-model_v4,0.178,1.0,1.0,4.731,Mycobacterium tuberculosis
636,droso_5004,0.1953,AF-A0A7S2V353-F1-model_v4,0.211,0.976,0.748,9.589,Fibrocapsa japonica
637,droso_5359,0.4876,AF-A0A151X9M0-F1-model_v4,0.06,1.0,0.381,4.68,Trachymyrmex zeteki
638,droso_1882,0.7964,AF-A0A5D2EW48-F1-model_v4,0.166,0.716,0.658,1.008,Gossypium darwinii
639,droso_4639,0.8569,AF-A0A891XGY1-F1-model_v4,0.288,0.622,0.198,0.007983,Tineola bisselliella
640,droso_2113,0.5045,AF-A0A0R3PUX8-F1-model_v4,0.25,0.984,0.435,4.847,Angiostrongylus costaricensis
641,droso_5057,0.5071,AF-A0A6G9FEI5-F1-model_v4,0.112,0.884,0.205,2.467,Streptomyces sp. Tu 2975
642,droso_2579,0.5235,AF-A0A2E8B002-F1-model_v4,0.214,0.488,0.064,8.14,Planctomycetaceae bacterium
643,droso_4895,0.7814,AF-A0A7W3X4S4-F1-model_v4,0.138,0.424,0.783,5.811,Shewanella sp. SR44-3
644,droso_5039,0.2965,AF-J9JEJ9-F1-model_v4,0.109,1.0,0.46,7.743,Arthrobacter sp. Rue61a
645,droso_1421,0.1714,AF-A0A401GEF2-F1-model_v4,0.126,0.95,0.599,5.684,Sparassis crispa
646,droso_4824,0.797,AF-A0A840FEG0-F1-model_v4,0.071,0.724,0.393,2.595,Sphingomonas jinjuensis
647,droso_3220,0.4606,AF-A0A175W9B5-F1-model_v4,0.188,1.0,0.289,7.558,Madurella mycetomatis
648,droso_2087,0.5083,AF-A0A2N9LVK5-F1-model_v4,0.153,1.0,0.209,9.817,Burkholderiales bacterium
649,droso_2184,0.4366,AF-A0A6C2CET8-F1-model_v4,0.109,0.821,0.487,8.057,Zoogloea oleivorans
650,droso_148,0.05965,AF-Q1DEZ5-F1-model_v4,0.135,0.991,0.94,0.01494,Myxococcus xanthus DK 1622
651,droso_5815,0.3757,AF-A0A6I4P125-F1-model_v4,0.127,0.982,0.064,9.503,Agromyces sp. MMS17-SY077
652,droso_4473,0.7618,AF-A0A1E4GLN0-F1-model_v4,0.259,0.325,0.199,6.521,Nitrosomonadales bacterium SCN 54-20
653,droso_5581,0.4642,AF-R7U3F6-F1-model_v4,0.124,0.986,0.43,1.083,Capitella teleta
654,droso_2566,0.2327,AF-A0A4Y7IP39-F1-model_v4,0.172,0.818,0.786,4.822,Papaver somniferum
655,droso_1355,0.5022,AF-A0A4C1SWM8-F1-model_v4,0.148,0.823,0.397,3.444,Eumeta japonica
656,droso_3905,0.3032,AF-A0A6G5A6V5-F1-model_v4,0.188,0.838,0.307,0.03658,Rhipicephalus microplus
657,droso_2213,0.2981,AF-A0A2V1AC25-F1-model_v4,0.142,0.972,0.59,8.671,[Candida] duobushaemulonis
658,droso_2959,0.2912,AF-A0A2S8BBF7-F1-model_v4,0.179,0.967,0.947,3.98,Mycobacterium talmoniae
659,droso_1798,0.3416,AF-A0A536VY81-F1-model_v4,0.285,0.802,0.461,9.732,Betaproteobacteria bacterium
660,droso_3132,0.8444,AF-A0A1W0XB12-F1-model_v4,0.225,0.511,0.302,0.02591,Hypsibius dujardini
661,droso_899,0.2331,AF-V4SP41-F1-model_v4,0.193,0.939,0.87,5.44,Citrus clementina
662,droso_2963,0.3436,AF-A0A3D0ZRD2-F1-model_v4,0.145,0.379,0.639,3.461,Gammaproteobacteria bacterium
663,droso_2188,0.4647,AF-A0A7X6V639-F1-model_v4,0.123,0.851,0.73,3.094,Lentisphaerae bacterium
664,droso_159,0.2691,AF-B0WSN0-F1-model_v4,0.163,0.958,0.252,0.4917,Culex quinquefasciatus
665,droso_2712,0.2017,AF-A0A3P6BWL3-F1-model_v4,0.118,1.0,0.767,8.849,Brassica oleracea
666,droso_1677,0.4021,AF-A0A7W4NFG6-F1-model_v4,0.177,0.721,0.721,9.702,Rhizobium aethiopicum
667,droso_5561,0.2116,AF-A0A223B2G5-F1-model_v4,0.113,1.0,0.794,3.185,Eubacterium minutum ATCC 700079
668,droso_2648,0.6452,AF-A0A5J4VZA1-F1-model_v4,0.133,0.808,0.29,1.552,Streblomastix strix
669,droso_4010,0.179,AF-A0A7J6KIU5-F1-model_v4,0.203,0.99,0.674,7.689,Perkinsus olseni
670,droso_1157,0.4263,AF-A0A0R0HVE9-F1-model_v4,0.162,1.0,0.213,6.418,Glycine max
671,droso_1057,0.3204,AF-A0A177ELB6-F1-model_v4,0.107,0.912,0.25,6.617,Nematocida sp. ERTm5
672,droso_4483,0.2876,AF-F4PUH7-F1-model_v4,0.135,0.743,0.806,0.2706,Cavenderia fasciculata SH3
673,droso_3076,0.4074,AF-A5B573-F1-model_v4,0.14,0.597,0.424,3.509,Vitis vinifera
674,droso_2688,0.4461,AF-U4LLF9-F1-model_v4,0.121,0.991,0.614,3.25,Pyronema omphalodes CBS 100304
675,droso_1211,0.3098,AF-A0A4Y1RB84-F1-model_v4,0.167,0.98,0.339,9.449,Prunus dulcis
676,droso_3456,0.2661,AF-A0A5C3QJU9-F1-model_v4,0.149,0.673,0.65,4.601,Pterula gracilis
677,droso_1146,0.6532,AF-A0A838GH45-F1-model_v4,0.102,0.803,0.803,6.202,Sporichthyaceae bacterium
678,droso_2840,0.3482,AF-A0A7S1IJA0-F1-model_v4,0.128,0.986,0.41,7.469,Eutreptiella gymnastica
679,droso_4928,0.519,AF-A0A2T7IF21-F1-model_v4,0.09,0.987,0.103,8.477,Theileria orientalis
680,droso_4457,0.47,AF-A0A7L2GFF6-F1-model_v4,0.243,1.0,0.126,9.406,Nyctibius grandis
681,droso_5545,0.6644,AF-A0A2E2KJE8-F1-model_v4,0.135,1.0,0.661,6.536,Oceanospirillaceae bacterium
682,droso_5048,0.1672,AF-A0A448X6D1-F1-model_v4,0.108,0.937,0.426,7.87,Protopolystoma xenopodis
683,droso_3997,0.1284,AF-A0A1U8L764-F1-model_v4,0.124,0.813,0.968,5.85,Gossypium hirsutum
684,droso_3238,0.5197,AF-A0A7S1NLB2-F1-model_v4,0.1,0.909,0.846,6.363,Eutreptiella gymnastica
685,droso_4294,0.5048,AF-A0A0L8HZR2-F1-model_v4,0.096,0.945,0.491,6.058,Octopus bimaculoides
686,droso_2402,0.3531,AF-A0A0K9QP17-F1-model_v4,0.157,0.979,0.815,4.887,Spinacia oleracea
687,droso_3159,0.5594,AF-A0A166GTW2-F1-model_v4,0.126,1.0,0.126,8.779,Daucus carota subsp. sativus
688,droso_1331,0.5247,AF-A0A512BJ47-F1-model_v4,0.121,0.835,0.367,6.777,Segetibacter aerophilus
689,droso_3945,0.6899,AF-A0A6J2TAM0-F1-model_v4,0.32,1.0,1.0,6.848e-06,Scaptodrosophila lebanonensis
690,droso_2817,0.3018,AF-A0A0G4IAR8-F1-model_v4,0.128,0.913,0.241,7.963,Chromera velia CCMP2878
691,droso_2453,0.2906,AF-A0A804JXJ7-F1-model_v4,0.128,0.583,0.26,7.604,Musa acuminata subsp. malaccensis
692,droso_1685,0.4161,AF-A0A7S0SRI3-F1-model_v4,0.29,0.956,0.233,2.53,Mantoniella antarctica
693,droso_1647,0.1761,AF-B0XJG5-F1-model_v4,0.146,0.802,0.524,6.392,Culex quinquefasciatus
694,droso_4013,0.3906,AF-A0A7X8F5A0-F1-model_v4,0.18,0.784,0.265,9.967,Bacteroidales bacterium
695,droso_2504,0.181,AF-A0A1Y2A252-F1-model_v4,0.124,0.924,0.69,4.624,Clohesyomyces aquaticus
696,droso_256,0.2501,AF-A0A453CQ98-F1-model_v4,0.141,0.566,0.442,2.47,Aegilops tauschii subsp. strangulata
697,droso_5054,0.4691,AF-A0A7W1WZF8-F1-model_v4,0.04,0.59,0.605,3.608,Marinobacterium sp. 3-1745
698,droso_1581,0.2826,AF-A0A7J5ZB25-F1-model_v4,0.144,0.835,0.463,6.22,Dissostichus mawsoni
699,droso_4618,0.3228,AF-A0A150FWR4-F1-model_v4,0.158,1.0,0.32,7.769,Gonium pectorale
700,droso_2195,0.8749,AF-A0A644XY25-F1-model_v4,0.0,0.467,0.56,2.54,bioreactor metagenome
701,droso_1479,0.4064,AF-X6N904-F1-model_v4,0.148,0.982,0.605,2.961,Reticulomyxa filosa
702,droso_1711,0.5876,AF-A0A7G1JPR1-F1-model_v4,0.085,0.603,0.304,9.071,Streptococcus suis
703,droso_2259,0.4495,AF-W3A2Y9-F1-model_v4,0.205,0.83,0.771,4.296,Phytophthora parasitica P10297
704,droso_1538,0.3401,AF-A0A7M4F6S9-F1-model_v4,0.101,0.99,0.078,6.355,Crocodylus porosus
705,droso_3027,0.2166,AF-A0A067N0V8-F1-model_v4,0.183,1.0,0.289,1.213,Botryobasidium botryosum FD-172 SS1
706,droso_2562,0.4134,AF-A0A444YJK7-F1-model_v4,0.074,0.706,0.181,5.147,Arachis hypogaea
707,droso_4599,0.5865,AF-A0A4C1YN20-F1-model_v4,0.2,0.982,0.267,8.061,Eumeta japonica
708,droso_4304,0.3932,AF-A0A0G4EC95-F1-model_v4,0.176,0.708,0.078,7.158,Vitrella brassicaformis CCMP3155
709,droso_1897,0.2759,AF-A0A1F4S5V1-F1-model_v4,0.141,0.837,0.836,8.105,candidate division WOR-1 bacterium RIFOXYB2_FULL_36_35
710,droso_1148,0.3555,AF-A0A166WN21-F1-model_v4,0.095,0.958,0.618,7.312,Fibularhizoctonia sp. CBS 109695
711,droso_1172,0.2874,AF-A0A7V8FNT5-F1-model_v4,0.153,1.0,0.584,7.04,Acidovorax wautersii
712,droso_700,0.4755,AF-A0A811NEC8-F1-model_v4,0.087,0.952,0.889,4.576,Miscanthus lutarioriparius
713,droso_1099,0.4236,AF-A0A433PZ79-F1-model_v4,0.105,0.894,0.272,2.425,Endogone sp. FLAS-F59071
714,droso_1537,0.5688,AF-A0A0C9MTH0-F1-model_v4,0.205,1.0,0.5,9.18,Mucor ambiguus
715,droso_872,0.2058,AF-A0A061RIW8-F1-model_v4,0.126,0.968,0.66,0.8877,Tetraselmis sp. GSL018
716,droso_2369,0.3958,AF-A0A7S0U067-F1-model_v4,0.171,0.986,0.335,6.814,Hemiselmis andersenii
717,droso_1941,0.2351,AF-M1VZ14-F1-model_v4,0.126,1.0,0.394,9.379,Claviceps purpurea 20.1
718,droso_4794,0.896,AF-A0A194QR30-F1-model_v4,0.127,0.685,0.111,9.014,Papilio machaon
719,droso_4127,0.6132,AF-A0A0C3NWM4-F1-model_v4,0.061,0.563,0.716,5.166,Pisolithus tinctorius Marx 270
720,droso_2715,0.0935,AF-A0A349LWQ1-F1-model_v4,0.144,0.99,0.27,7.654,Rheinheimera sp.
721,droso_1676,0.2265,AF-A0A6G8I4W7-F1-model_v4,0.165,1.0,0.452,9.157,Pusillimonas sp. DMV24BSW_D
722,droso_3889,0.4769,AF-A0A4Y2SU30-F1-model_v4,0.157,0.831,0.399,3.693,Araneus ventricosus
723,droso_672,0.2474,AF-A0A7S0Q684-F1-model_v4,0.145,0.903,0.371,6.319,Coccolithus braarudii
724,droso_2405,0.2342,AF-A0A1Y2CAR8-F1-model_v4,0.133,1.0,0.469,9.124,Rhizoclosmatium globosum
725,droso_4464,0.6193,AF-A0A1Y6G1Q9-F1-model_v4,0.14,0.718,0.514,5.343,Pseudidiomarina planktonica
726,droso_1458,0.4239,AF-A0A1U7DFF2-F1-model_v4,0.203,0.968,0.842,9.862,Brevirhabdus pacifica
727,droso_1630,0.2351,AF-A0A0D0ASP4-F1-model_v4,0.112,0.899,0.714,6.931,Suillus luteus UH-Slu-Lm8-n1
728,droso_2501,0.267,AF-A0A7S4F4L1-F1-model_v4,0.181,0.982,0.2,7.538,Chrysotila carterae
729,droso_2028,0.2507,AF-R1D692-F1-model_v4,0.183,1.0,0.369,9.981,Emiliania huxleyi
730,droso_1971,0.3982,AF-A0A812YYF8-F1-model_v4,0.141,1.0,0.129,5.281,Symbiodinium sp. KB8
731,droso_1625,0.6542,AF-A0A1B1KJ98-F1-model_v4,0.108,0.5,0.648,6.516,Rhodococcus opacus
